,Status,Laptop,Brand,Model,CPU,GPU,RAM,Storage,Storage type,Screen,Touch,CPU_score,GPU_score,Final Price
579,New,Alurin Flex Advance,Alurin,Flex Advance,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,256,SSD,15.6,0,12868.0,1970.0,6583500.0
580,New,ASUS TUF Gaming F15 Fx506lhb-hn359,Asus,TUF,Intel Core i5-10300H,GTX 1650,16,512,SSD,15.6,0,8283.0,7878.0,11863665.0
581,New,Alurin Flex Advance,Alurin,Alurin,Intel Core i7-1255U,Intel Iris Xe Graphics,8,500,SSD,15.6,0,13289.0,2657.0,14338500.0
582,New,HP 250 G9,HP,250,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289.0,2657.0,13596000.0
583,New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Apple M2 Pro GPU,32,1000,SSD,16.2,0,26649.0,12450.0,57733665.0
584,New,Lenovo V15 G2,Lenovo,V15,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,8183835.0
585,New,MSI Raider GE78HX 13VG-040ES,MSI,Raider,Intel Core i7-13700HX,RTX 4070,32,1000,SSD,17.0,0,32855.0,26942.0,49483500.0
586,New,Lenovo ThinkBook 15p,Lenovo,ThinkBook,Intel Core i7-10750H,GTX 1650,16,1000,SSD,15.6,0,11662.0,7878.0,20113500.0
587,New,Lenovo ThinkPad E15 Gen 4,Lenovo,ThinkPad,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289.0,2657.0,23017500.0
588,New,ASUS ExpertBook B1 B1502CBA-EJ0425,Asus,ExpertBook,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,12993.0,2657.0,11467500.0
589,New,MSI Creator Z16 HX Studio B13VFTO-027ES,MSI,Creator,Intel Core i9-13950HX,RTX 4060,64,2000,SSD,16.0,1,41877.0,19703.0,50511615.0
590,New,HP 250 G9,HP,250,Intel Core i3-1215U,Intel UHD Graphics,8,512,SSD,15.6,0,10548.0,1495.0,7474500.0
591,New,Acer Chromebook 317,Acer,Chromebook,Intel Celeron N4500,Intel UHD Graphics,8,128,eMMC,17.3,0,1882.0,1495.0,8233500.0
592,New,Dynabook Toshiba Satellite Pro C50-G-10F,Dynabook Toshiba,Satellite Pro,Intel Core i7-10510U,Intel UHD Graphics,8,256,SSD,15.6,0,6492.0,1495.0,11533500.0
593,New,HP 15S-FQ2160NS,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,6494235.0
594,New,Dell XPS 13 9315,Dell,XPS,Intel Core i5-1230U,Intel Iris Xe Graphics,16,512,SSD,13.4,0,10809.0,2657.0,34043790.0
595,New,HP OMEN 17-ck2001ns,HP,Omen,Intel Core i7-13700HX,RTX 4080,32,1000,SSD,17.3,0,32855.0,34435.0,49483665.0
596,New,Lenovo Legion Pro 7 16IRX8,Lenovo,Legion,Intel Core i9-13900HX,RTX 4070,32,1000,SSD,16.0,0,43218.0,26942.0,44368665.0
597,New,Acer ConceptD 3 CN316-73G-74FZ,Acer,ConceptD,Intel Core i7-11800H,GTX 1650,16,512,SSD,16.0,0,20086.0,7878.0,29683500.0
598,New,Lenovo V15 G3 IAP,Lenovo,V15,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993.0,2657.0,9568350.0
599,New,Acer Predator Helios 300 PH317-55,Acer,Predator,Intel Core i7-11800H,RTX 3060,16,1000,SSD,17.3,0,20086.0,16840.0,29683500.0
600,New,ASUS F515EA-BQ1625W,Asus,F515,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,6732000.0
601,New,Acer Chromebook 516 GE CBG516-1H-72EW,Acer,Chromebook,Intel Core i7-1260P,Intel Iris Xe Graphics,16,256,SSD,16.0,0,16814.0,2657.0,18793665.0
602,New,Acer Nitro 5 AN515-45-R5ZJ,Acer,Nitro,AMD Ryzen 9 5900HX,RTX 3080,16,1000,SSD,15.6,0,22369.0,25128.0,39583665.0
603,New,Dell Latitude 9510,Dell,Latitude,Intel Core i5-10210U,Intel UHD Graphics,8,256,SSD,15.0,0,6136.0,1495.0,26383500.0
604,New,Lenovo IdeaPad IP 5 Chrome 16IAU7,Lenovo,IdeaPad,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,16.0,0,12993.0,2657.0,21027105.0
605,New,Lenovo Legion 5 15ACH6-276 Ryzen 7 5800H,Lenovo,Legion,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,15.6,0,20856.0,16840.0,25635720.0
606,New,MSI Creator Pro M16 B13VI-1023ES,MSI,Creator,Intel Core i7-13700H,RTX A1000,16,1000,SSD,16.0,0,26456.0,10607.0,32673300.0
607,New,MSI Creator Pro M16 B13VI-1024XES,MSI,Creator,Intel Core i7-13700H,RTX A1000,16,1000,SSD,16.0,0,26456.0,10607.0,29245095.0
608,New,MSI Creator Pro M16 B13VK-1021ES,MSI,Creator,Intel Core i7-13700H,RTX 3000 Ada Generation,32,1000,SSD,16.0,0,26456.0,15870.0,44672760.0
609,New,MSI Katana 17 B13VFK-087ES,MSI,Katana,Intel Core i7-13620H,RTX 4060,16,1000,SSD,17.3,0,24272.0,19703.0,32983500.0
610,New,ASUS ExpertBook B3 Flip B3402FEA-EC0765X,Asus,ExpertBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,14.0,1,9564.0,2657.0,13843500.0
611,New,ASUS P1412CEA-EK1154X,Asus,ExpertBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,9564.0,2657.0,10727145.0
612,New,Microsoft Surface Pro 9 Grafito,Microsoft,Surface Pro,Intel Evo Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,13.0,1,13289.0,2657.0,36118500.0
613,New,Microsoft Surface Laptop Studio,Microsoft,Surface Laptop,Intel Core i5-11300H,Intel Iris Xe Graphics,16,256,SSD,14.4,1,10849.0,2657.0,28033665.0
614,New,ASUS ExpertBook B1 B1502CBA-EJ0439,Asus,ExpertBook,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289.0,2657.0,13200000.0
615,Refurbished,HP EliteBook 850 G4,HP,EliteBook,Intel Core i5-7300U,Intel HD Graphics 620,8,256,SSD,15.6,0,3640.0,921.0,11137500.0
616,New,MSI Creator M16 A12UC-090XES,MSI,Creator,Intel Core i7-12700H,RTX 3050,16,1000,SSD,16.0,0,25766.0,9466.0,24733500.0
617,New,HP 15S-EQ2051NS,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,256,SSD,15.6,0,9612.0,1539.0,7127835.0
618,New,HP ProBook 455 G10,HP,ProBook,AMD Ryzen 7 7730U,AMD Radeon Graphics,16,512,SSD,15.6,0,18183.0,2433.0,14849835.0
619,New,ASUS E510MA-EJ1188W,Asus,E510,Intel Celeron N4020,Intel UHD Graphics 600,8,256,SSD,15.6,0,1546.0,317.0,5444835.0
620,New,Alurin Go,Alurin,Go,Intel Pentium N4200,Intel HD Graphics 505,8,256,SSD,14.1,0,2169.0,361.0,6583500.0
621,New,HP ProBook 450 G9,HP,ProBook,Intel Core i7-1255U,Intel Iris Xe Graphics,16,1000,SSD,15.6,0,13289.0,2657.0,21648000.0
622,New,HP Victus 16-d1012np,HP,Victus,Intel Core i7-12700H,RTX 3050,8,512,SSD,16.1,0,25766.0,9466.0,21936915.0
623,New,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,9883500.0
624,New,Acer Extensa 15 EX215-54,Acer,Extensa,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,8662335.0
625,New,MSI Modern 14 C12M-052ES,MSI,Modern,Intel Core i7-1255U,Intel Iris Xe Graphics,16,1000,SSD,14.0,0,13289.0,2657.0,18958500.0
626,Refurbished,Microsoft Surface Pro 6,Microsoft,Surface Pro,Intel Core i5-8250U,Intel UHD Graphics 620,8,256,SSD,12.3,1,5821.0,1042.0,22258500.0
627,New,MSI Creator Z16 HX Studio B13VGTO-032ES,MSI,Creator,Intel Core i9-13950HX,RTX 4070,64,1000,SSD,16.0,1,41877.0,26942.0,54268665.0
628,Refurbished,MSI Creator Z17 HX Studio A13VGT-041ES,MSI,Creator,Intel Core i9-13950HX,RTX 4070,64,2000,SSD,17.0,1,41877.0,26942.0,56017335.0
629,New,HP 250 G9,HP,250,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289.0,2657.0,12971310.0
630,New,ASUS Vivobook Pro 15 M6500QE,Asus,VivoBook,AMD Ryzen 7 5800H,RTX 3050,16,1000,SSD,15.6,0,20856.0,9466.0,24775575.0
631,New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Apple M2 Pro GPU,16,1000,SSD,16.2,0,26649.0,12450.0,49483665.0
632,New,ASUS TUF GAMING A15 FA507NU-R77B46CS1,Asus,TUF,AMD Ryzen 7 7735HS,RTX 4060,16,512,SSD,15.6,0,23295.0,19703.0,24749340.0
633,Refurbished,Dell Latitude E5440,Dell,Latitude,Intel Core i5-4310U,Intel HD Graphics 4400,8,128,SSD,14.0,0,2532.0,523.0,6253500.0
634,Refurbished,Lenovo ThinkPad T470,Lenovo,ThinkPad,Intel Core i5-7300U,Intel HD Graphics 620,16,256,SSD,14.0,0,3640.0,921.0,9487500.0
635,New,Samsung Galaxy Book3 Pro,Samsung,Galaxy Book,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,512,SSD,14.0,0,18760.0,2657.0,31168500.0
636,New,Lenovo Yoga Slim 7 Pro 14ARH7,Lenovo,Yoga,AMD Ryzen 5 6600HS,AMD Radeon Graphics,8,512,SSD,14.0,0,18141.0,3766.0,16153500.0
637,New,LG Gram 17Z90R-E.AD75B,LG,Gram,Intel Evo Core i7-1360P,RTX 3050,32,512,SSD,17.0,0,18760.0,9466.0,39583500.0
638,Refurbished,HP EliteBook 840 G3,HP,EliteBook,Intel Core i5-6200U,Intel HD Graphics 520,8,256,SSD,14.0,0,2994.0,864.0,3467310.0
639,New,ASUS ROG Strix G16 G614JI-N4007,Asus,ROG,Intel Core i9-13980HX,RTX 4070,32,1000,SSD,16.0,0,46648.0,26942.0,40573665.0
640,New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,8398500.0
641,New,Dynabook Toshiba Satellite Pro C50-J-12X,Dynabook Toshiba,Satellite Pro,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,11203500.0
642,Refurbished,ASUS ROG Strix G17 G713PI-HX004,Asus,ROG,AMD Ryzen 9 7945HX,RTX 4070,32,1000,SSD,17.3,0,54683.0,26942.0,41233500.0
643,New,Gigabyte AORUS 15 9KF-E3ES383SD,Gigabyte,Aorus,Intel Core i5-12500H,RTX 4060,8,512,SSD,15.6,0,20660.0,19703.0,17933025.0
644,New,Medion Erazer Beast X40,Medion,Beast,Intel Core i9-13900HX,RTX 4090,32,2000,SSD,17.0,0,43218.0,38262.0,62683500.0
645,New,MSI Prestige 16 A12UD-218ES,MSI,Prestige,Intel Core i7-1280P,RTX 3050,32,1000,SSD,16.0,0,20311.0,9466.0,31828665.0
646,Refurbished,Lenovo Legion 5 15ACH6-990,Lenovo,Legion,AMD Ryzen 7 5800H,RTX 3070,16,512,SSD,15.6,0,20856.0,22238.0,19474785.0
647,New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,256,SSD,14.0,0,9814.0,2657.0,8910000.0
648,New,HP OMEN 17-ck0013ns,HP,Omen,Intel Core i7-11800H,RTX 3060,32,1000,SSD,17.3,0,20086.0,16840.0,28033665.0
649,New,Alurin Flex,Alurin,Flex,Intel Core i3-10110U,Intel UHD Graphics,8,256,SSD,14.0,0,3866.0,1495.0,7093350.0
650,New,Acer Aspire 3 A315-56-35X1,Acer,Aspire,Intel Core i3-1005G1,Intel UHD Graphics,8,256,SSD,15.6,0,4864.0,1495.0,6355800.0
651,New,Acer TravelMate P2 TMP215-53-58LP,Acer,TravelMate,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,11962500.0
652,New,Acer Extensa 15 EX215-54-50GK,Acer,Extensa,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,9718500.0
653,New,ASUS ExpertBook B1 B1502CBA-EJ0439W,Asus,ExpertBook,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289.0,2657.0,14602335.0
654,New,HP Chromebook x360 11 G3 Education Edition,HP,Chromebook,Intel Celeron N4020,Intel UHD Graphics 600,4,32,eMMC,11.6,1,1546.0,317.0,4662405.0
655,New,LG Gram 14Z90R-G.AD78B,LG,Gram,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,32,1000,SSD,14.0,0,18760.0,2657.0,32983500.0
656,New,Acer Extensa 15 EX215-54-323B,Acer,Extensa,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,7111335.0
657,New,LG Gram 16Z90R-E.AD75B,LG,Gram,Intel Evo Core i7-1360P,RTX 3050,32,512,SSD,16.0,0,18760.0,9466.0,38758500.0
658,New,Microsoft Surface Laptop 5 Platino,Microsoft,Surface Laptop,Intel Evo Core i7-1255U,Intel Iris Xe Graphics,8,256,SSD,15.0,1,13289.0,2657.0,25228500.0
659,Refurbished,HP EliteBook 840 G5,HP,EliteBook,Intel Core i7-8550U,Intel UHD Graphics 620,16,512,SSD,14.0,0,5847.0,1042.0,9702000.0
660,New,Dynabook Toshiba Portégé X30L-K-108,Dynabook Toshiba,Portégé,Intel Core i7-1260P,Intel Iris Xe Graphics,16,512,SSD,13.3,0,16814.0,2657.0,29782665.0
661,Refurbished,Lenovo ThinkPad T440,Lenovo,ThinkPad,Intel Core i5-4300U,Intel HD Graphics 4400,8,256,SSD,14.0,0,2494.0,523.0,6583500.0
662,New,Dynabook Toshiba Tecra A50-J-1F8,Dynabook Toshiba,Tecra,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,14833665.0
663,New,ASUS Zenbook 14 OLED UM3402YA-KM063W,Asus,ZenBook,AMD Ryzen 5 5625U,AMD Radeon Graphics,16,512,SSD,14.0,0,14837.0,1996.0,14124000.0
664,New,Alurin Flex,Alurin,Flex,Intel Core i3-10110U,Intel UHD Graphics,8,512,SSD,14.0,0,3866.0,1495.0,8728500.0
665,New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Apple M2 Pro GPU,16,1000,SSD,14.2,0,26649.0,12450.0,45358500.0
666,Refurbished,HP EliteBook 850 G5,HP,EliteBook,Intel Core i5-8250U,Intel UHD Graphics 620,8,256,SSD,15.6,0,5821.0,1042.0,14833665.0
667,New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Apple M2 Pro GPU,16,512,SSD,16.2,0,26649.0,12450.0,46018500.0
668,New,Thomson Neo White,Thomson,Neo,Intel Celeron N4020,Intel UHD Graphics 600,4,64,eMMC,14.1,0,1546.0,317.0,3317325.0
669,New,ASUS VivoBook F515EA-BQ3063,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,8332665.0
670,New,Alurin Flex Advance,Alurin,Flex Advance,AMD Ryzen 5 5500U,AMD Radeon Graphics,16,500,SSD,15.6,0,12868.0,1970.0,8233500.0
671,New,ASUS VivoBook 15 F1500EA-EJ3100,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,5857500.0
672,New,ASUS Zenbook 14 OLED UM3402YA-KM094W,Asus,ZenBook,AMD Ryzen 7 5825U,AMD Radeon Graphics,16,512,SSD,14.0,0,18219.0,2351.0,19783500.0
673,New,Acer ConceptD 3 Pro CN316-73P-79PD,Acer,ConceptD,Intel Core i7-11800H,T1200,16,1000,SSD,16.0,0,20086.0,7772.0,31333500.0
674,New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,15988500.0
675,New,Lenovo ThinkPad T15p Gen 2,Lenovo,ThinkPad,Intel Core i7-11800H,GTX 1650,16,512,SSD,15.6,0,20086.0,7878.0,33643500.0
676,New,ASUS ExpertBook P1512CEA-EJ0084X,Asus,ExpertBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,14190000.0
677,New,Lenovo ThinkPad L14 Gen 2,Lenovo,ThinkPad,Intel Core i5-1145G7,Intel Iris Xe Graphics,16,256,SSD,14.0,0,9513.0,2657.0,14338500.0
678,Refurbished,Acer Predator Helios 300 PH317-55-77GT,Acer,Predator,Intel Core i7-11800H,RTX 3070,32,1000,SSD,17.3,0,20086.0,22238.0,23383635.0
679,Refurbished,MSI Modern 14 C5M-023XES,MSI,Modern,AMD Ryzen 5 5625U,AMD Radeon Graphics,8,512,SSD,14.0,0,14837.0,1996.0,10880760.0
680,New,HP 15S-EQ1134NS,HP,15S,AMD 3020e,AMD Radeon Graphics,8,256,SSD,15.6,0,2411.0,475.0,4966665.0
681,Refurbished,HP Pavilion Aero 13-be1006ns,HP,Pavilion,AMD Ryzen 7 5825U,AMD Radeon Graphics,16,512,SSD,13.3,0,18219.0,2351.0,10950885.0
682,New,Dynabook Toshiba Tecra A50-K-14S,Dynabook Toshiba,Tecra,Intel Core i7-1260P,Intel Iris Xe Graphics,16,512,SSD,15.6,0,16814.0,2657.0,27010500.0
683,New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Max 12 Core 3680 MHz,Apple M2 Max GPU,32,1000,SSD,14.2,0,26767.0,23250.0,56083500.0
684,New,ASUS ExpertBook B1 B1402CBA-EB0862,Asus,ExpertBook,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,13289.0,2657.0,13200000.0
685,Refurbished,Apple Macbook Pro Intel Core i7,Apple,MacBook Pro,Intel Core i7-9750H,Radeon Pro 5300M,16,512,SSD,16.0,0,10705.0,5926.0,18045885.0
686,New,Lenovo V15 IGL,Lenovo,V15,Intel Celeron N4020,Intel UHD Graphics 600,4,128,SSD,15.6,0,1546.0,317.0,4603500.0
687,New,ASUS TUF Dash F15 FX517ZE,Asus,TUF,Intel Core i7-12650H,RTX 3050,16,512,SSD,15.6,0,22065.0,9466.0,24446895.0
688,New,Dell Latitude 3520,Dell,Latitude,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,14503500.0
689,New,LG Ultra 16U70Q,LG,Ultra,AMD Ryzen 5 5625U,AMD Radeon Graphics,8,512,SSD,16.0,0,14837.0,1996.0,15988500.0
690,New,Lenovo Yoga Slim 7 Pro 14IAP7,Lenovo,Yoga,Intel Evo Core i5-1240P,Intel Iris Xe Graphics,8,512,SSD,14.0,0,16671.0,2657.0,16153500.0
691,New,MSI Katana GF66 11UC-045XES,MSI,Katana,Intel Core i7-11800H,RTX 3050,16,1000,SSD,15.6,0,20086.0,9466.0,19783500.0
692,New,Medion Erazer Beast X40,Medion,Beast,Intel Core i9-13900HX,RTX 4080,32,1000,SSD,17.0,0,43218.0,34435.0,52783665.0
693,New,Medion Erazer Major X10,Medion,Erazer,Intel Core i7-12700H,Intel Arc A730M,16,1000,SSD,16.0,0,25766.0,9808.0,28033500.0
694,New,Razer Blade 17 FullHD 360Hz,Razer,Blade,Intel Core i7-12800H,RTX 3070,16,1000,SSD,17.3,0,24504.0,22238.0,57750000.0
695,New,ASUS ROG Zephyrus G14 2023 GA402XY-NC019W,Asus,ROG,AMD Ryzen 9 7940HS,RTX 4090,32,1000,SSD,14.0,0,30132.0,38262.0,75883500.0
696,New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,512,SSD,15.3,0,15648.0,6300.0,30178500.0
697,New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,512,SSD,15.3,0,15648.0,6300.0,30178500.0
698,New,Microsoft Surface Laptop Studio,Microsoft,Surface Laptop,Intel Core i5-11300H,Intel Iris Xe Graphics,16,512,SSD,14.4,1,10849.0,2657.0,31333500.0
699,New,Razer Blade 15 Advanced Model QHD,Razer,Blade,Intel Core i7-12800H,RTX 3080,32,1000,SSD,15.6,0,24504.0,25128.0,67633500.0
700,New,Razer Blade 17 4K 144Hz,Razer,Blade,Intel Core i9-12900H,RTX 3070,32,1000,SSD,17.3,0,27500.0,22238.0,74249835.0
701,New,Razer Blade 17 QHD 240Hz,Razer,Blade,Intel Core i9-12900H,RTX 3070,16,1000,SSD,17.3,0,27500.0,22238.0,64349835.0
702,New,Samsung Galaxy Book3 Ultra,Samsung,Galaxy Book,Intel Evo Core i7-13700H,RTX 4050,16,1000,SSD,16.0,0,26456.0,14435.0,49483665.0
703,Refurbished,Dell Latitude E7470,Dell,Latitude,Intel Core i5-6200U,Intel HD Graphics 520,16,256,SSD,14.0,0,2994.0,864.0,8233500.0
704,Refurbished,Razer Blade 14 165Hz,Razer,Blade,AMD Ryzen 9 6900HX,RTX 3070,16,1000,SSD,14.0,0,24406.0,22238.0,47849835.0
705,New,Lenovo IdeaPad Flex 5 13ITL6 Chromebook 13ITL6,Lenovo,IdeaPad,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,13.3,1,5934.0,1495.0,11533500.0
706,New,ASUS VivoBook 15 F1502ZA-EJ1112W,Asus,VivoBook,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289.0,2657.0,12457500.0
707,New,ASUS ExpertBook B1 B1500CEAE-EJ3404W,Asus,ExpertBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,1000,SSD,15.6,0,9564.0,2657.0,13018500.0
708,New,Lenovo 300e,Lenovo,Chromebook,Intel Celeron N4120,Intel UHD Graphics 600,4,128,SSD,11.6,1,2469.0,317.0,7441500.0
709,New,HP 250 G9,HP,250,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993.0,2657.0,9404835.0
710,New,ASUS VivoBook 14 F1402ZA-EK645,Asus,VivoBook,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,13289.0,2657.0,13018500.0
711,New,ASUS TUF Gaming F15 TUF507ZC4-HN040,Asus,TUF,Intel Core i7-12700H,RTX 3050,16,512,SSD,15.6,0,25766.0,9466.0,15014835.0
712,New,Denver Electronics NBD-14105SSDES,Denver,Electronics,Intel Celeron N4020,Intel UHD Graphics 600,4,256,SSD,14.0,0,1546.0,317.0,5444175.0
713,New,HP 15S-FQ5044NS,HP,15S,Intel Core i7-1255U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,13289.0,2657.0,12045165.0
714,New,Microsoft Surface Pro 9 Platino,Microsoft,Surface Pro,Intel Evo Core i7-1255U,Intel Iris Xe Graphics,16,1000,SSD,13.0,1,13289.0,2657.0,41728500.0
715,New,ASUS ROG FLOW Z13  GZ301VU-93D45PB1,Asus,ROG,Intel Core i9-13900H,Intel Iris Xe Graphics,16,1000,SSD,13.4,1,27858.0,2657.0,39940725.0
716,New,Samsung Galaxy Book3 Ultra,Samsung,Galaxy Book,Intel Evo Core i9-13900H,RTX 4070,32,1000,SSD,16.0,0,27858.0,26942.0,61033665.0
717,New,Lenovo ThinkPad L13 Gen 3,Lenovo,ThinkPad,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,13.3,0,13289.0,2657.0,22003905.0
718,New,HP 15S-FQ4073NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,1000,SSD,15.6,0,9814.0,2657.0,12358500.0
719,New,Dynabook Toshiba Satellite Pro C50-G-10E,Dynabook Toshiba,Satellite Pro,Intel Core i5-10210U,Intel UHD Graphics,8,512,SSD,15.6,0,6136.0,1495.0,12193500.0
720,New,HP ProBook 450 G9,HP,ProBook,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,12993.0,2657.0,17176500.0
721,Refurbished,Lenovo ThinkPad T490s,Lenovo,ThinkPad,Intel Core i5-8265U,Intel UHD Graphics 620,8,256,SSD,14.0,0,5861.0,1042.0,13183500.0
722,New,LG Gram 15Z90R-G.AA75B,LG,Gram,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,512,SSD,15.0,0,18760.0,2657.0,28033500.0
723,New,ASUS VivoBook 15 F1500EA-EJ3107,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,7494795.0
724,New,Microsoft Surface Pro 7+,Microsoft,Surface Pro,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,12.3,1,9564.0,2657.0,18862140.0
725,New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Apple M2 Pro GPU,32,1000,SSD,14.2,0,26649.0,12450.0,54103500.0
726,New,ASUS VivoBook 15 F1500EA-EJ3167W,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,8283000.0
727,New,HP 15S-FQ2161NS,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,6878355.0
728,New,HP Chromebook 11 G9,HP,Chromebook,Intel Celeron N4500,Intel UHD Graphics,4,32,eMMC,11.6,0,1882.0,1495.0,3797310.0
729,New,Acer Extensa 15 EX215-22,Acer,Extensa,AMD Ryzen 5 3500U,AMD Radeon Vega 8 Graphics,8,512,SSD,15.6,0,6868.0,1577.0,6253665.0
730,New,Microsoft Surface Laptop Studio,Microsoft,Surface Laptop,Intel Core i7-11370H,RTX 3050,16,512,SSD,14.4,1,11646.0,9466.0,36283665.0
731,New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9814.0,2657.0,9058500.0
732,New,Medion Erazer Beast X30,Medion,Beast,Intel Core i7-12700H,RTX 3070,32,1000,SSD,17.3,0,25766.0,22238.0,42883500.0
733,New,Acer Aspire Vero Green,Acer,Aspire,Intel Core i7-1195G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10549.0,2657.0,20608665.0
734,New,MSI Modern 14 C12M-078XES,MSI,Modern,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,14.0,0,12993.0,2657.0,13183500.0
735,New,Thomson Neo,Thomson,Neo,Intel Core i5-8259U,Intel Iris Plus Graphics 655,8,512,SSD,15.6,0,7842.0,1719.0,6583500.0
736,New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe Graphics,16,500,SSD,15.6,0,9814.0,2657.0,8893665.0
737,New,Lenovo ThinkBook 15 G2 ITL,Lenovo,ThinkBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,19783500.0
738,New,ASUS F515EA-EJ3048W,Asus,F515,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,10048665.0
