Status,Laptop,Brand,Model,CPU,GPU,RAM,Storage,Storage type,Screen,Touch,CPU_score,GPU_score,Final Price
Refurbished,HP EliteBook 840 G3,HP,EliteBook,Intel Core i5-6200U,Intel HD Graphics 520,8,256,SSD,14.0,0,2994.0,864.0,3467310.0
New,ASUS ROG Strix G16 G614JI-N4007,Asus,ROG,Intel Core i9-13980HX,RTX 4070,32,1000,SSD,16.0,0,46648.0,26942.0,40573665.0
New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,8398500.0
New,Dynabook Toshiba Satellite Pro C50-J-12X,Dynabook Toshiba,Satellite Pro,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,11203500.0
Refurbished,ASUS ROG Strix G17 G713PI-HX004,Asus,ROG,AMD Ryzen 9 7945HX,RTX 4070,32,1000,SSD,17.3,0,54683.0,26942.0,41233500.0
New,Gigabyte AORUS 15 9KF-E3ES383SD,Gigabyte,Aorus,Intel Core i5-12500H,RTX 4060,8,512,SSD,15.6,0,20660.0,19703.0,17933025.0
New,Medion Erazer Beast X40,Medion,Beast,Intel Core i9-13900HX,RTX 4090,32,2000,SSD,17.0,0,43218.0,38262.0,62683500.0
New,MSI Prestige 16 A12UD-218ES,MSI,Prestige,Intel Core i7-1280P,RTX 3050,32,1000,SSD,16.0,0,20311.0,9466.0,31828665.0
Refurbished,Lenovo Legion 5 15ACH6-990,Lenovo,Legion,AMD Ryzen 7 5800H,RTX 3070,16,512,SSD,15.6,0,20856.0,22238.0,19474785.0
New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,256,SSD,14.0,0,9814.0,2657.0,8910000.0
New,HP OMEN 17-ck0013ns,HP,Omen,Intel Core i7-11800H,RTX 3060,32,1000,SSD,17.3,0,20086.0,16840.0,28033665.0
New,Alurin Flex,Alurin,Flex,Intel Core i3-10110U,Intel UHD Graphics,8,256,SSD,14.0,0,3866.0,1495.0,7093350.0
New,Acer Aspire 3 A315-56-35X1,Acer,Aspire,Intel Core i3-1005G1,Intel UHD Graphics,8,256,SSD,15.6,0,4864.0,1495.0,6355800.0
New,Acer TravelMate P2 TMP215-53-58LP,Acer,TravelMate,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,11962500.0
New,Acer Extensa 15 EX215-54-50GK,Acer,Extensa,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,9718500.0
New,ASUS ExpertBook B1 B1502CBA-EJ0439W,Asus,ExpertBook,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289.0,2657.0,14602335.0
New,HP Chromebook x360 11 G3 Education Edition,HP,Chromebook,Intel Celeron N4020,Intel UHD Graphics 600,4,32,eMMC,11.6,1,1546.0,317.0,4662405.0
New,LG Gram 14Z90R-G.AD78B,LG,Gram,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,32,1000,SSD,14.0,0,18760.0,2657.0,32983500.0
New,Acer Extensa 15 EX215-54-323B,Acer,Extensa,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,7111335.0
New,LG Gram 16Z90R-E.AD75B,LG,Gram,Intel Evo Core i7-1360P,RTX 3050,32,512,SSD,16.0,0,18760.0,9466.0,38758500.0
New,Microsoft Surface Laptop 5 Platino,Microsoft,Surface Laptop,Intel Evo Core i7-1255U,Intel Iris Xe Graphics,8,256,SSD,15.0,1,13289.0,2657.0,25228500.0
Refurbished,HP EliteBook 840 G5,HP,EliteBook,Intel Core i7-8550U,Intel UHD Graphics 620,16,512,SSD,14.0,0,5847.0,1042.0,9702000.0
New,Dynabook Toshiba Portégé X30L-K-108,Dynabook Toshiba,Portégé,Intel Core i7-1260P,Intel Iris Xe Graphics,16,512,SSD,13.3,0,16814.0,2657.0,29782665.0
Refurbished,Lenovo ThinkPad T440,Lenovo,ThinkPad,Intel Core i5-4300U,Intel HD Graphics 4400,8,256,SSD,14.0,0,2494.0,523.0,6583500.0
New,Dynabook Toshiba Tecra A50-J-1F8,Dynabook Toshiba,Tecra,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,14833665.0
New,ASUS Zenbook 14 OLED UM3402YA-KM063W,Asus,ZenBook,AMD Ryzen 5 5625U,AMD Radeon Graphics,16,512,SSD,14.0,0,14837.0,1996.0,14124000.0
New,Alurin Flex,Alurin,Flex,Intel Core i3-10110U,Intel UHD Graphics,8,512,SSD,14.0,0,3866.0,1495.0,8728500.0
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Apple M2 Pro GPU,16,1000,SSD,14.2,0,26649.0,12450.0,45358500.0
Refurbished,HP EliteBook 850 G5,HP,EliteBook,Intel Core i5-8250U,Intel UHD Graphics 620,8,256,SSD,15.6,0,5821.0,1042.0,14833665.0
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Apple M2 Pro GPU,16,512,SSD,16.2,0,26649.0,12450.0,46018500.0
New,Thomson Neo White,Thomson,Neo,Intel Celeron N4020,Intel UHD Graphics 600,4,64,eMMC,14.1,0,1546.0,317.0,3317325.0
New,ASUS VivoBook F515EA-BQ3063,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,8332665.0
New,Alurin Flex Advance,Alurin,Flex Advance,AMD Ryzen 5 5500U,AMD Radeon Graphics,16,500,SSD,15.6,0,12868.0,1970.0,8233500.0
New,ASUS VivoBook 15 F1500EA-EJ3100,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,5857500.0
New,ASUS Zenbook 14 OLED UM3402YA-KM094W,Asus,ZenBook,AMD Ryzen 7 5825U,AMD Radeon Graphics,16,512,SSD,14.0,0,18219.0,2351.0,19783500.0
New,Acer ConceptD 3 Pro CN316-73P-79PD,Acer,ConceptD,Intel Core i7-11800H,T1200,16,1000,SSD,16.0,0,20086.0,7772.0,31333500.0
New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,15988500.0
New,Lenovo ThinkPad T15p Gen 2,Lenovo,ThinkPad,Intel Core i7-11800H,GTX 1650,16,512,SSD,15.6,0,20086.0,7878.0,33643500.0
New,ASUS ExpertBook P1512CEA-EJ0084X,Asus,ExpertBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,14190000.0
New,Lenovo ThinkPad L14 Gen 2,Lenovo,ThinkPad,Intel Core i5-1145G7,Intel Iris Xe Graphics,16,256,SSD,14.0,0,9513.0,2657.0,14338500.0
Refurbished,Acer Predator Helios 300 PH317-55-77GT,Acer,Predator,Intel Core i7-11800H,RTX 3070,32,1000,SSD,17.3,0,20086.0,22238.0,23383635.0
Refurbished,MSI Modern 14 C5M-023XES,MSI,Modern,AMD Ryzen 5 5625U,AMD Radeon Graphics,8,512,SSD,14.0,0,14837.0,1996.0,10880760.0
New,HP 15S-EQ1134NS,HP,15S,AMD 3020e,AMD Radeon Graphics,8,256,SSD,15.6,0,2411.0,475.0,4966665.0
Refurbished,HP Pavilion Aero 13-be1006ns,HP,Pavilion,AMD Ryzen 7 5825U,AMD Radeon Graphics,16,512,SSD,13.3,0,18219.0,2351.0,10950885.0
New,Dynabook Toshiba Tecra A50-K-14S,Dynabook Toshiba,Tecra,Intel Core i7-1260P,Intel Iris Xe Graphics,16,512,SSD,15.6,0,16814.0,2657.0,27010500.0
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Max 12 Core 3680 MHz,Apple M2 Max GPU,32,1000,SSD,14.2,0,26767.0,23250.0,56083500.0
New,ASUS ExpertBook B1 B1402CBA-EB0862,Asus,ExpertBook,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,13289.0,2657.0,13200000.0
Refurbished,Apple Macbook Pro Intel Core i7,Apple,MacBook Pro,Intel Core i7-9750H,Radeon Pro 5300M,16,512,SSD,16.0,0,10705.0,5926.0,18045885.0
New,Lenovo V15 IGL,Lenovo,V15,Intel Celeron N4020,Intel UHD Graphics 600,4,128,SSD,15.6,0,1546.0,317.0,4603500.0
New,ASUS TUF Dash F15 FX517ZE,Asus,TUF,Intel Core i7-12650H,RTX 3050,16,512,SSD,15.6,0,22065.0,9466.0,24446895.0
New,Dell Latitude 3520,Dell,Latitude,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,14503500.0
New,LG Ultra 16U70Q,LG,Ultra,AMD Ryzen 5 5625U,AMD Radeon Graphics,8,512,SSD,16.0,0,14837.0,1996.0,15988500.0
New,Lenovo Yoga Slim 7 Pro 14IAP7,Lenovo,Yoga,Intel Evo Core i5-1240P,Intel Iris Xe Graphics,8,512,SSD,14.0,0,16671.0,2657.0,16153500.0
New,MSI Katana GF66 11UC-045XES,MSI,Katana,Intel Core i7-11800H,RTX 3050,16,1000,SSD,15.6,0,20086.0,9466.0,19783500.0
New,Medion Erazer Beast X40,Medion,Beast,Intel Core i9-13900HX,RTX 4080,32,1000,SSD,17.0,0,43218.0,34435.0,52783665.0
New,Medion Erazer Major X10,Medion,Erazer,Intel Core i7-12700H,Intel Arc A730M,16,1000,SSD,16.0,0,25766.0,9808.0,28033500.0
New,Razer Blade 17 FullHD 360Hz,Razer,Blade,Intel Core i7-12800H,RTX 3070,16,1000,SSD,17.3,0,24504.0,22238.0,57750000.0
New,ASUS ROG Zephyrus G14 2023 GA402XY-NC019W,Asus,ROG,AMD Ryzen 9 7940HS,RTX 4090,32,1000,SSD,14.0,0,30132.0,38262.0,75883500.0
New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,512,SSD,15.3,0,15648.0,6300.0,30178500.0
New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,512,SSD,15.3,0,15648.0,6300.0,30178500.0
New,Microsoft Surface Laptop Studio,Microsoft,Surface Laptop,Intel Core i5-11300H,Intel Iris Xe Graphics,16,512,SSD,14.4,1,10849.0,2657.0,31333500.0
New,Razer Blade 15 Advanced Model QHD,Razer,Blade,Intel Core i7-12800H,RTX 3080,32,1000,SSD,15.6,0,24504.0,25128.0,67633500.0
New,Razer Blade 17 4K 144Hz,Razer,Blade,Intel Core i9-12900H,RTX 3070,32,1000,SSD,17.3,0,27500.0,22238.0,74249835.0
New,Razer Blade 17 QHD 240Hz,Razer,Blade,Intel Core i9-12900H,RTX 3070,16,1000,SSD,17.3,0,27500.0,22238.0,64349835.0
New,Samsung Galaxy Book3 Ultra,Samsung,Galaxy Book,Intel Evo Core i7-13700H,RTX 4050,16,1000,SSD,16.0,0,26456.0,14435.0,49483665.0
Refurbished,Dell Latitude E7470,Dell,Latitude,Intel Core i5-6200U,Intel HD Graphics 520,16,256,SSD,14.0,0,2994.0,864.0,8233500.0
Refurbished,Razer Blade 14 165Hz,Razer,Blade,AMD Ryzen 9 6900HX,RTX 3070,16,1000,SSD,14.0,0,24406.0,22238.0,47849835.0
New,Lenovo IdeaPad Flex 5 13ITL6 Chromebook 13ITL6,Lenovo,IdeaPad,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,13.3,1,5934.0,1495.0,11533500.0
New,ASUS VivoBook 15 F1502ZA-EJ1112W,Asus,VivoBook,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289.0,2657.0,12457500.0
New,ASUS ExpertBook B1 B1500CEAE-EJ3404W,Asus,ExpertBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,1000,SSD,15.6,0,9564.0,2657.0,13018500.0
New,Lenovo 300e,Lenovo,Chromebook,Intel Celeron N4120,Intel UHD Graphics 600,4,128,SSD,11.6,1,2469.0,317.0,7441500.0
New,HP 250 G9,HP,250,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993.0,2657.0,9404835.0
New,ASUS VivoBook 14 F1402ZA-EK645,Asus,VivoBook,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,13289.0,2657.0,13018500.0
New,ASUS TUF Gaming F15 TUF507ZC4-HN040,Asus,TUF,Intel Core i7-12700H,RTX 3050,16,512,SSD,15.6,0,25766.0,9466.0,15014835.0
New,Denver Electronics NBD-14105SSDES,Denver,Electronics,Intel Celeron N4020,Intel UHD Graphics 600,4,256,SSD,14.0,0,1546.0,317.0,5444175.0
New,HP 15S-FQ5044NS,HP,15S,Intel Core i7-1255U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,13289.0,2657.0,12045165.0
New,Microsoft Surface Pro 9 Platino,Microsoft,Surface Pro,Intel Evo Core i7-1255U,Intel Iris Xe Graphics,16,1000,SSD,13.0,1,13289.0,2657.0,41728500.0
New,ASUS ROG FLOW Z13  GZ301VU-93D45PB1,Asus,ROG,Intel Core i9-13900H,Intel Iris Xe Graphics,16,1000,SSD,13.4,1,27858.0,2657.0,39940725.0
New,Samsung Galaxy Book3 Ultra,Samsung,Galaxy Book,Intel Evo Core i9-13900H,RTX 4070,32,1000,SSD,16.0,0,27858.0,26942.0,61033665.0
New,Lenovo ThinkPad L13 Gen 3,Lenovo,ThinkPad,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,13.3,0,13289.0,2657.0,22003905.0
New,HP 15S-FQ4073NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,1000,SSD,15.6,0,9814.0,2657.0,12358500.0
New,Dynabook Toshiba Satellite Pro C50-G-10E,Dynabook Toshiba,Satellite Pro,Intel Core i5-10210U,Intel UHD Graphics,8,512,SSD,15.6,0,6136.0,1495.0,12193500.0
New,HP ProBook 450 G9,HP,ProBook,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,12993.0,2657.0,17176500.0
Refurbished,Lenovo ThinkPad T490s,Lenovo,ThinkPad,Intel Core i5-8265U,Intel UHD Graphics 620,8,256,SSD,14.0,0,5861.0,1042.0,13183500.0
New,LG Gram 15Z90R-G.AA75B,LG,Gram,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,512,SSD,15.0,0,18760.0,2657.0,28033500.0
New,ASUS VivoBook 15 F1500EA-EJ3107,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,7494795.0
New,Microsoft Surface Pro 7+,Microsoft,Surface Pro,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,12.3,1,9564.0,2657.0,18862140.0
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Apple M2 Pro GPU,32,1000,SSD,14.2,0,26649.0,12450.0,54103500.0
New,ASUS VivoBook 15 F1500EA-EJ3167W,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,8283000.0
New,HP 15S-FQ2161NS,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,6878355.0
New,HP Chromebook 11 G9,HP,Chromebook,Intel Celeron N4500,Intel UHD Graphics,4,32,eMMC,11.6,0,1882.0,1495.0,3797310.0
New,Acer Extensa 15 EX215-22,Acer,Extensa,AMD Ryzen 5 3500U,AMD Radeon Vega 8 Graphics,8,512,SSD,15.6,0,6868.0,1577.0,6253665.0
New,Microsoft Surface Laptop Studio,Microsoft,Surface Laptop,Intel Core i7-11370H,RTX 3050,16,512,SSD,14.4,1,11646.0,9466.0,36283665.0
New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9814.0,2657.0,9058500.0
New,Medion Erazer Beast X30,Medion,Beast,Intel Core i7-12700H,RTX 3070,32,1000,SSD,17.3,0,25766.0,22238.0,42883500.0
New,Acer Aspire Vero Green,Acer,Aspire,Intel Core i7-1195G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10549.0,2657.0,20608665.0
New,MSI Modern 14 C12M-078XES,MSI,Modern,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,14.0,0,12993.0,2657.0,13183500.0
New,Thomson Neo,Thomson,Neo,Intel Core i5-8259U,Intel Iris Plus Graphics 655,8,512,SSD,15.6,0,7842.0,1719.0,6583500.0
New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe Graphics,16,500,SSD,15.6,0,9814.0,2657.0,8893665.0
New,Lenovo ThinkBook 15 G2 ITL,Lenovo,ThinkBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,19783500.0
New,ASUS F515EA-EJ3048W,Asus,F515,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,10048665.0
New,ASUS VivoBook F1500EA-EJ2535W,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934.0,1495.0,7423350.0
New,Acer Aspire 3 A315-56-566L,Acer,Aspire,Intel Core i5-1035G1,Intel UHD Graphics,8,256,SSD,15.6,0,7233.0,1495.0,8728500.0
New,HP 255 G9,HP,255,AMD Ryzen 3 5425U,AMD Radeon Graphics,8,512,SSD,15.6,0,11185.0,1691.0,8172945.0
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Apple M2 Pro GPU,32,512,SSD,16.2,0,26649.0,12450.0,54103500.0
New,HP 250 G9,HP,250,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,12993.0,2657.0,14528745.0
New,Acer Extensa 15 EX215-54-57ZW,Acer,Extensa,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,9564.0,2657.0,11066055.0
New,HP 14S-FQ0004NS,HP,14S,AMD Athlon Silver 3050U,AMD Radeon Graphics,8,512,SSD,14.0,0,2954.0,674.0,6996000.0
New,PcCom Revolt 3050,PcCom,Revolt,Intel Core i5-13500H,RTX 3050,16,500,SSD,15.6,0,21876.0,9466.0,21943350.0
New,PcCom Revolt 3050,PcCom,Revolt,Intel Core i7-13700H,RTX 3050,16,500,SSD,15.6,0,26456.0,9466.0,24418350.0
New,PcCom Revolt 4050,PcCom,Revolt,Intel Core i5-13500H,RTX 4050,16,500,SSD,15.6,0,21876.0,14435.0,22273350.0
New,PcCom Revolt 4050,PcCom,Revolt,Intel Core i5-13500H,RTX 4050,16,500,SSD,15.6,0,21876.0,14435.0,24418350.0
New,PcCom Revolt 4060,PcCom,Revolt,Intel Core i5-13500H,RTX 4060,16,500,SSD,15.6,0,21876.0,19703.0,27718350.0
New,PcCom Revolt 4060,PcCom,Revolt,Intel Core i7-13700H,RTX 4060,16,500,SSD,15.6,0,26456.0,19703.0,28048350.0
New,Microsoft Surface Laptop 5 Negro,Microsoft,Surface Laptop,Intel Evo Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.0,1,13289.0,2657.0,34303500.0
New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe Graphics,16,500,SSD,15.6,0,9814.0,2657.0,10543500.0
New,ASUS VivoBook Flip 14 TP401MA-EC444WS,Asus,VivoBook,Intel Celeron N4020,Intel UHD Graphics 600,4,128,eMMC,14.0,1,1546.0,317.0,5692500.0
New,Lenovo V15,Lenovo,V15,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,11863500.0
New,Samsung Galaxy Book3 360,Samsung,Galaxy Book,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,512,SSD,15.6,1,18760.0,2657.0,30596940.0
New,ASUS VivoBook 15 F1500EA-EJ3149W,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10011.0,2657.0,10362660.0
New,HP ProBook 455 G10,HP,ProBook,AMD Ryzen 7 7730U,AMD Radeon Graphics,32,1000,SSD,15.6,0,18183.0,2433.0,16483500.0
New,LG Gram 17 16Z90P,LG,Gram,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,17.0,0,10011.0,2657.0,30673665.0
New,PcCom Revolt 4060,PcCom,Revolt,Intel Core i7-13700H,RTX 4060,16,500,SSD,15.6,0,26456.0,19703.0,30523350.0
New,Medion Classmate Pro E14409 MD62389,Medion,Classmate Pro,Intel Core i3-1005G1,Intel UHD Graphics,8,256,SSD,14.0,0,4864.0,1495.0,7078500.0
New,LG Gram 14T90Q-G.AA78B,LG,Gram,Intel Evo Core i7-12800HE,Intel Iris Xe Graphics,16,1000,SSD,14.0,1,26753.0,2657.0,31333665.0
New,Lenovo Legion Pro 7 16IRX8H,Lenovo,Legion,Intel Core i9-13900HX,RTX 4090,32,1000,SSD,16.0,0,43218.0,38262.0,69283500.0
New,Lenovo V15 G3 IAP,Lenovo,V15,Intel Core i3-1215U,Intel UHD Graphics,8,512,SSD,15.6,0,10548.0,1495.0,7672500.0
New,PcCom Revolt 4060,PcCom,Revolt,Intel Core i5-13500H,RTX 4060,16,500,SSD,15.6,0,21876.0,19703.0,25573350.0
New,HP 15S-EQ1163NS,HP,15S,AMD 3020e,AMD Radeon Graphics,8,256,SSD,15.6,0,2411.0,475.0,6039000.0
New,Acer Aspire 3 A315-34,Acer,Aspire,Intel Celeron N4020,Intel UHD Graphics 600,8,256,SSD,15.6,0,1546.0,317.0,5923665.0
New,Dell Vostro 3420,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,14.0,0,9564.0,2657.0,12259500.0
New,HP 15S-FQ3008NS,HP,15S,Intel Celeron N4500,Intel UHD Graphics,8,256,SSD,15.6,0,1882.0,1495.0,5336925.0
New,MSI Prestige 15 A10SC-007ES,MSI,Prestige,Intel Core i7-10710U,GTX 1650,32,1000,SSD,15.6,0,9332.0,7878.0,32983500.0
New,PcCom Revolt 3050,PcCom,Revolt,Intel Core i7-13700H,RTX 3050,16,1000,SSD,15.6,0,26456.0,9466.0,23923350.0
New,Lenovo ThinkPad E15 Gen 4,Lenovo,ThinkPad,Intel Core i7-1255U,MX550,16,512,SSD,15.6,0,13289.0,4545.0,23185635.0
New,ASUS F1500EA-EJ2369W,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10011.0,2657.0,14008500.0
New,ASUS ROG Strix SCAR 17 SE G733CX-LL045W,Asus,ROG,Intel Core i9-12950HX,RTX 3080,64,1000,SSD,17.3,0,31615.0,25128.0,70933665.0
Refurbished,MSI Prestige 13 Evo A12M-010ES,MSI,Prestige,Intel Core i7-1280P,Intel Iris Xe Graphics,16,512,SSD,13.3,0,20311.0,2657.0,14314245.0
New,Microsoft Surface Laptop 4 Platino,Microsoft,Surface Laptop,AMD Ryzen 5 4680U,AMD Radeon Graphics,8,256,SSD,13.5,1,7100.0,1309.0,18628500.0
New,HP 17-CN0018NS,HP,17,Intel Celeron N4120,Intel UHD Graphics 600,4,128,SSD,17.3,0,2469.0,317.0,6451500.0
New,Acer Aspire 5 A515-45-R35H,Acer,Aspire,AMD Ryzen 7 5700U,AMD Radeon Graphics,8,512,SSD,15.6,0,15676.0,2241.0,13348665.0
New,Acer ConceptD 3 Pro CN316-73P-77Y4,Acer,ConceptD,Intel Core i7-11800H,T1200,16,1000,SSD,16.0,0,20086.0,7772.0,24281565.0
New,Dell XPS 13 9315,Dell,XPS,Intel Core i7-1250U,Intel Iris Xe Graphics,16,512,SSD,13.4,1,11391.0,2657.0,35305545.0
New,HP 250 G9,HP,250,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289.0,2657.0,17440500.0
New,HP ProBook 635 Aero G7,HP,ProBook,AMD Ryzen 5 Pro 4650U,AMD Radeon Graphics,8,256,SSD,13.3,0,12330.0,1686.0,17638500.0
New,MSI Pulse 17 B13VGK-435PT,MSI,Pulse,Intel Core i7-13700H,RTX 4070,16,1000,SSD,17.3,0,26456.0,26942.0,38001150.0
New,Microsoft Surface Laptop 4 Negro,Microsoft,Surface Laptop,AMD Ryzen 7 4980U,AMD Radeon Graphics,8,512,SSD,15.0,1,17469.0,1527.0,27208500.0
New,Microsoft Surface Laptop 5 Negro,Microsoft,Surface Laptop,Intel Evo Core i7-1255U,Intel Iris Xe Graphics,8,512,SSD,15.0,1,13289.0,2657.0,28858500.0
New,Microsoft Surface Laptop Studio,Microsoft,Surface Laptop,Intel Core i7-11370H,RTX 3050,32,2000,SSD,14.4,1,11646.0,9466.0,52783500.0
New,PcCom Revolt 3050,PcCom,Revolt,Intel Core i7-13700H,RTX 3050,16,500,SSD,15.6,0,26456.0,9466.0,22273350.0
New,Acer Predator Triton 500 SE PT516-51s-75K6,Acer,Predator,Intel Core i7-11800H,RTX 3080,32,1000,SSD,16.0,0,20086.0,25128.0,45193500.0
New,HP Zbook Firefly 16 G9,HP,Zbook,Intel Core i7-1260P,Intel Iris Xe Graphics,16,512,SSD,16.0,0,16814.0,2657.0,26845500.0
New,Lenovo ThinkPad E14 Gen 4,Lenovo,ThinkPad,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,13289.0,2657.0,24997500.0
New,PcCom Revolt 3050,PcCom,Revolt,Intel Core i7-13700H,RTX 3050,16,1000,SSD,15.6,0,26456.0,9466.0,26398350.0
New,ASUS F515EA-BQ1154X,Asus,F515,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,13348665.0
New,Acer Extensa 15 EX215-54-55M9,Acer,Extensa,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,1000,SSD,15.6,0,9564.0,2657.0,9633525.0
New,Primux Ioxbook C15,Primux,Ioxbook,Intel Celeron N4020,Intel UHD Graphics 600,4,128,SSD,15.6,0,1546.0,317.0,4497570.0
New,Razer Blade 14 165Hz,Razer,Blade,AMD Ryzen 9 6900HX,RTX 3080,16,1000,SSD,14.0,0,24406.0,25128.0,67739925.0
New,ASUS ZenBook 14 OLED UM3402YA-KM428WS,Asus,ZenBook,AMD Ryzen 7 7730U,AMD Radeon Graphics,16,512,SSD,14.0,0,18183.0,2433.0,17424000.0
New,HP 255 G8,HP,255,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,1000,SSD,15.6,0,9612.0,1539.0,7771500.0
Refurbished,Lenovo ThinkPad L380,Lenovo,ThinkPad,Intel Core i3-8130U,Intel UHD Graphics 620,8,256,SSD,13.3,0,3536.0,1042.0,6913500.0
New,PcCom Revolt 4060,PcCom,Revolt,Intel Core i7-13700H,RTX 4060,16,1000,SSD,15.6,0,26456.0,19703.0,32173350.0
New,ASUS ExpertBook B1 B1402CBA-EB0861W,Asus,ExpertBook,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,12993.0,2657.0,13200000.0
New,ASUS Zenbook UM425QA,Asus,ZenBook,AMD Ryzen 7 5800H,AMD Radeon Graphics,16,1000,SSD,14.0,0,20856.0,2736.0,22730730.0
New,HP ProBook 440 G9,HP,ProBook,Intel Core i7-1255U,Intel Iris Xe Graphics,16,1000,SSD,14.0,0,13289.0,2657.0,20039085.0
